"Flag","Code","Climate","Est_ASMR","Est_SNR","GSM","Codetype","Native","Mult_life","P_Organism","Poison_Humans","Poison_Livestock","Poison_Wildlife","P_Descriptor","P_Mode","P_Toxin","P_Toxicity","P_Season","P_Parts","P_Comments","GBearSpring","GBearSummer","GBearFall","Cow_Forage","WeedStatus","Wetland_Ind","RedBlueList","SRank","ID"
0,"SCLECON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7155
0,"SCLEDUR","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,657
0,"SCLEOBT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4922
0,"SCLEPER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7156
0,"SCLERAN","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,3736
0,"SCLEROH","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,658
0,"SCLEROI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7157
0,"SCLEROP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4923
0,"SCLETOU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4924
0,"SCLETOU1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4925
0,"SCLETOU2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4926
0,"SCOLCHL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7158
0,"SCOLFES","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2305
0,"SCOLICI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7159
0,"SCOLOCH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2306
0,"SCOLUMB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7160
0,"SCORCOS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,892
0,"SCORPID","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4928
0,"SCORREV","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,893
0,"SCORSCO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4927
0,"SCOUAQU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4929
0,"SCOULEI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4932
0,"SCOULER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4931
0,"SCOUMAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4930
0,"SCROCAL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3737
0,"SCROCAL1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3738
0,"SCROLAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3739
0,"SCROPHL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3741
0,"SCROPHU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3740
0,"SCUTANG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3742
0,"SCUTANG1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,659
0,"SCUTANG2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,432
0,"SCUTELL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3745
0,"SCUTGAL","0","5","3","5","U","N",,,,,,,,,,,,,,,,,,"2",,,3743
0,"SCUTLAT","0","0","3","2","U","N",,,,,,,,,,,,,,,,,,,,,3744
0,"SCUTMIL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7161
0,"SCUTSTE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7163
0,"SCUTULA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7162
0,"SECACER","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2307
0,"SECALE","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2308
0,"SEDUACR","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,3746
0,"SEDUALB","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,3747
0,"SEDUDIV","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3748
0,"SEDUFOR","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7664
0,"SEDULAN","3","2","2","3","U","N",,,,,,,,,,,,,,,,"P",,,,,3749
0,"SEDULAN1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3750
0,"SEDULAN2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3751
0,"SEDUM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3753
0,"SEDUORE","5","2","2","3","U","N",,,,,,,,,,,,,,,,,,,,,3752
0,"SEDUREF","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,660
1,"SEDUSPA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3756
0,"SEDUSTE","0","0","0","0","U","N",,,,,,,,,,,,,,,,"P",,,,,3757
0,"SELADEN","0","1","1","3","U","N",,,,,,,,,,,,,,,,,,,,,1793
0,"SELAGIE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1799
0,"SELAGIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,"P",,,,,1797
0,"SELAORE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1794
0,"SELARUP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7918
0,"SELASCO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,583
0,"SELASEL","0","0","3","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1795
0,"SELASIB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1796
0,"SELASTA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,584
0,"SELAWAL","0","2","1","4","U","N",,,,,,,,,,,,,,,,,,,,,1798
0,"SELIACU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4933
0,"SELICAM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4934
0,"SELICAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4935
0,"SELIDON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4936
0,"SELIGEI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4940
0,"SELIGER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4938
0,"SELIREC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4937
0,"SELISUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8065
0,"SELITRI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4939
0,"SENECIO","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,"G",,,,,517
0,"SENEELM","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,3758
0,"SENEERE","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,3759
0,"SENEERE1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3760
0,"SENEFRE","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,3761
0,"SENEFRE1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3762
0,"SENEHYD","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"3",,,3764
0,"SENEHYR","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"4",,,3763
0,"SENEINT","0","0","0","3","U","N",,"L",,"L",,"C,H,S","I","A","P2","SPR,SUM","AL","A-probably pyrrolozidine alkaloids, P2-liver damage, death in experimental poisonings, poisoning potential in hay or when forage is scarce",,,,"G",,,,,3765
0,"SENEINT1","0","0","0","0","U","N",,"L",,"L",,"C,H,S","I","A","P2","SPR,SUM","AL","A-probably pyrrolozidine alkaloids, P2-liver damage, death in experimental poisonings, poisoning potential in hay or when forage is scarce",,,,,,,,,3766
0,"SENEINT3","0","0","0","0","U","N",,"L",,"L",,"C,H,S","I","A","P2","SPR,SUM","AL","A-probably pyrrolozidine alkaloids, P2-liver damage, death in experimental poisonings, poisoning potential in hay or when forage is scarce",,,,,,,,,3767
0,"SENEJAC","0","0","0","0","U","E",,"H,L","H","L",,"P,C,G,H,S","I","A","P1","U","AL","H-humans poisoned by use of this plant in teas and by milk of animals ingesting this plant,A-jacobine,seneciphylline, P1-cause irreversible liver cirrhosis",,,,,"P",,,,3768
0,"SENELUG","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"4",,,3863
0,"SENEMEG","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,3864
0,"VALECAP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,3960
0,"TRICOBL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4091
0,"TRICPUM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2330
0,"TRICTOM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5962
0,"TRIEBOR","5","3","2","0","U","N",,,,,,,,,,,,,,,,,,,,,8123
0,"TRIEBOR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4093
0,"TRIEEUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6315
0,"TRIEEUR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,4094
0,"TRIENTA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4095
0,"TRIFARV","0","0","0","0","U","E",,"L",,"L",,"H,C","I","N","P2","U","AL","P2-photosensitization,liver damage, nitrate poisoning",,,,,,,,,4096
0,"TRIFAUR","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,4097
0,"TRIFBIF","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,4098
0,"TRIFCAM","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,4099
0,"TRIFCYA","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,4100
0,"TRIFDEP","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"3",,,4101
0,"TRIFDEP1","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"3",,,1173
0,"TRIFDIC","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,1174
0,"TRIFDUB","5","0","0","3","U","E",,,,,,,,,"OS",,,,,,,,,,,,4102
0,"TRIFFRA","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,4103
0,"TRIFFRA1","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,4104
0,"TRIFGLO","0","0","0","0","U","E",,"L",,"L",,"H,C","I","N","P2","U","AL","P2-photosensitization,liver damage, nitrate poisoning",,,,,,,,,7825
0,"TRIFHYB","0","3","3","3","U","E",,,,,,,,,"OS",,,,,,,,,,,,4105
0,"TRIFINC","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,4106
0,"TRIFMIC","0","0","0","3","U","N",,,,,,,,,"OS",,,,,,,,,,,,4107
0,"TRIFMIR","4","0","0","3","U","N",,,,,,,,,"OS",,,,,,,,,,,,4108
0,"TRIFOLG","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,4109
0,"TRIFOLI","0","0","0","0","U","N",,,,,,,,,"OS",,,,"2","2","1","G",,,,,4112
0,"TRIFPRA","0","0","0","3","U","E",,"L",,"L",,"C","I","G","P2","U","AL","G-isoflavones, P2-infertility,teratogenesis in calves","2","2","1",,,,,,4110
0,"TRIFREP","0","3","3","3","U","E",,"L",,"L",,"C,H","I","G","P2","U","AL","G-linamarin,lotaustralin, P2-bloat,laminitis,cyanongenic poisoning","2","2","1",,,,,,4111
0,"TRIFSTR","0","0","0","0","U","E",,"L",,"L",,"H,C","I","N","P2","U","AL","P2-photosensitization,liver damage, nitrate poisoning",,,,,,,,,7826
0,"TRIFSUB","0","0","0","0","U","E",,"L",,"L",,,"I","O","PX","U",,,,,,,,,,,4113
0,"TRIFVAR","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,4114
0,"TRIFVAR1","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,8242
0,"TRIFWIL","0","0","0","3","U","N",,,,,,,,,"OS",,,,,,,,,,,,1175
0,"TRIFWOR","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,4115
0,"TRIGCON","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"2",,,4116
0,"TRIGDEB","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,7971
0,"TRIGLOC","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,3886
0,"TRIGMAR","0","0","0","0","U","N",,"L",,"L",,"C,S","I","G","P1","SPR","AL","G-triglochinin,taxiphillin","1","0","0",,,"2",,,4117
0,"TRIGPAL","0","6","0","5","U","N",,"L",,"L",,"C,S","I","G","P1","SPR,WIN","FL,LE","G-triglochinin, WIN-in hay",,,,,,"2",,,3885
0,"TRILLIU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3888
0,"TRILOVA","4","4","3","2","U","N",,,,,,,,,,,,,,,,,,,,,3887
0,"TRILOVA2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7598
0,"TRILOVA3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7599
0,"TRIODAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7518
0,"TRIOPER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3889
0,"TRIOPER1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7517
0,"TRIPHYS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3890
0,"TRIPINO","0","0","0","0","U","E",,,,,,,,,,,,,,,,,"P",,,,7876
0,"TRIPLER","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7877
0,"TRIPLEU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5064
0,"TRIPPUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,513
0,"TRIPTER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5065
0,"TRIPVER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3891
0,"TRIPVER1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3892
0,"TRISCAN","0","0","0","3","U","N",,,,,,,,,,,,,,,,,,,,,2332
0,"TRISCER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2333
0,"TRISETU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2334
0,"TRISSPI","1","0","0","3","U","N",,,,,,,,,,,,,"1","1","0","G",,"4",,,2335
0,"TRISWOL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2336
0,"TRITAES","0","2","2","3","U","E",,,,,,,,,,,,,,,,,,,,,2337
0,"TRITELE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3896
0,"TRITEXE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5965
0,"TRITEXE1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5966
0,"TRITEXE2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5967
0,"TRITEXS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5964
0,"TRITGRA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3893
0,"TRITHET","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5968
0,"TRITHOW","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3894
0,"TRITHYA","0","5","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3895
0,"TRITICU","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2338
0,"TRITOMA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5977
0,"TRITPOL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5969
0,"TRITPOL1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5970
0,"TRITPOL2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5971
0,"TRITQUI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5972
0,"TRITQUI1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5973
0,"TRITQUI2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5974
0,"TRITQUI3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5975
0,"TRITSCI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5976
0,"TROLALB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,3897
0,"TROLLIU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3942
0,"TSUGA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,780
0,"TSUGHEE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,778
0,"TSUGHET","5","0","0","1","U","N",,,,,,,,,,,,,,,,,,"4",,,777
0,"TSUGMER","2","0","0","1","U","N",,,,,,,,,,,,,,,,,,"4",,,779
0,"TUCKERM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7279
0,"TURRGLA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,8187
0,"TURRITI","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,8188
0,"TUSSFAR","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,3943
0,"TUSSILA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,3944
0,"TYLOBIF","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7280
0,"TYLOTHA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7281
0,"TYPHA","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,3947
0,"TYPHACE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3948
0,"TYPHANG","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,"2",,,3945
0,"TYPHLAT","0","6","3","5","U","N",,"L",,"L",,,"I","O","PX","U",,"O-other or unknown",,,,,,"2",,,3946
0,"TYPHXGL","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,7829
0,"ULEX","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1364
0,"ULEXEUR","0","0","0","0","U","E",,,,,,,,,,,,,,,,,"P",,,,1363
0,"ULMACEA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1093
0,"ULMUAME","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1094
0,"ULMUPUM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1095
0,"ULMUS","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1096
0,"ULOTA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5072
0,"ULOTCUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5066
0,"ULOTDRU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5067
0,"ULOTJAP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5068
0,"ULOTMEG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5069
0,"ULOTOBT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5070
0,"ULOTPHY","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5071
0,"UMBIAME","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7282
0,"UMBIANG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7283
0,"UMBIAPR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7284
0,"UMBICIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7285
0,"UMBICYL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7286
0,"UMBIDEC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7943
0,"UMBIDEU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7287
0,"UMBIHAV","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7288
0,"UMBIHIR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7289
0,"UMBIHYP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7290
0,"UMBIHYP2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7291
0,"SPARGRA","0","0","0","0","U","N",,,,,,,,,,,,,,,,"P",,"3",,,2313
0,"SPARHYP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"1",,,4156
0,"SPARNAT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"1",,,7621
0,"SPARPAT","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,"3",,,2314
0,"SPARTIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2315
0,"SPARXTO","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,8175
0,"SPERARV","0","0","0","0","U","E",,,,,,,,,,,,,,,,,"I","4",,,4158
0,"SPERCAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,4160
0,"SPERCAN1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,4161
0,"SPERCAN2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,4162
0,"SPERGUA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3867
0,"SPERGUL","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,4159
0,"SPERMAC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,3865
0,"SPERMAC1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,7525
0,"SPERRUB","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,"4",,,3866
0,"SPERRUP","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,"4",,,7823
0,"SPERSAL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,7526
0,"SPERSAL1","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,"4",,,7527
0,"SPHAALA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,842
0,"SPHAANN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8066
0,"SPHAANU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4942
0,"SPHAAON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4943
0,"SPHAARA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7175
0,"SPHAAUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4944
0,"SPHABAL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4945
0,"SPHABAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8067
0,"SPHACAI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4946
0,"SPHACEN","0","6","1","1","U","N",,,,,,,,,,,,,,,,,,"2",,,4947
0,"SPHACOC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3868
0,"SPHACOM","0","6","1","1","U","N",,,,,,,,,,,,,,,,,,"2",,,4948
0,"SPHACON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4949
0,"SPHACRI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5938
0,"SPHACUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4950
0,"SPHADON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5939
0,"SPHADRE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5940
0,"SPHAERA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3870
0,"SPHAERC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5943
0,"SPHAERE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7176
0,"SPHAERO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7180
0,"SPHAERP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7177
0,"SPHAERR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5937
0,"SPHAFIM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4951
0,"SPHAFRA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7178
0,"SPHAFUS","0","6","1","5","U","N",,,,,,,,,,,,,,,,,,"2",,,4952
0,"SPHAGIR","0","5","1","1","U","N",,,,,,,,,,,,,,,,,,"4",,,4953
0,"SPHAGLO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7179
0,"SPHAGNA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4941
0,"SPHAGNU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,4971
0,"SPHAHEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4954
0,"SPHAHIA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5941
0,"SPHAINU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8072
0,"SPHAJEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4955
0,"SPHAJUN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4956
0,"SPHAJUN1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4957
0,"SPHALES","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,840
0,"SPHALIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4958
0,"SPHAMAG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4959
0,"SPHAMAJ","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4960
0,"SPHAMAJ1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8088
0,"SPHAMAJ2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8089
0,"SPHAMEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4961
0,"SPHAMIC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5942
0,"SPHAMUN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,3869
0,"SPHAOBT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8068
0,"SPHAORI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8069
0,"SPHAPAC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4962
0,"SPHAPAL","0","6","1","5","U","N",,,,,,,,,,,,,,,,,,"2",,,4963
0,"SPHAPAP","4","6","1","5","U","N",,,,,,,,,,,,,,,,,,"2",,,4964
0,"SPHAPLA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4965
1,"SPHAQUI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4966
0,"SPHARIP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4967
0,"SPHARUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4968
0,"SPHARUI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8070
0,"SPHARUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4969
0,"SPHASJO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8071
0,"SPHASQU","0","5","2","1","U","N",,,,,,,,,,,,,,,,,,"3",,,4972
0,"SPHASUN","0","6","1","1","U","N",,,,,,,,,,,,,,,,,,"2",,,4973
0,"SPHASUO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,4974
