"action","com_or_shell","control","declaration_kind","dynamic_sql","empty","error_suppression","expected_handler","family","filesystem","id","line_end","line_start","name","path","registry","run_code","source_object","type","visibility","domain","classification","status","target_id","notes"
,,"btnOpenFieldSelector",,,,,"btnOpenFieldSelector_Click","Forms",,"event::USysComboReportOptions::btnOpenFieldSelector::OnClick",457,457,"OnClick","Forms/USysComboReportOptions.txt",,,"USysComboReportOptions","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenFS882a",,,,,"btnOpenFS882a_Click","Forms",,"event::frmMainMenuFloat::btnOpenFS882a::OnClick",899,899,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenFS882b",,,,,"btnOpenFS882b_Click","Forms",,"event::frmMainMenuFloat::btnOpenFS882b::OnClick",1016,1016,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenFS882c",,,,,"btnOpenFS882c_Click","Forms",,"event::frmMainMenuFloat::btnOpenFS882c::OnClick",1278,1278,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenHierarchyForm",,,,,"btnOpenHierarchyForm_Click","Forms",,"event::frmMainMenuFloat::btnOpenHierarchyForm::OnClick",1070,1070,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenServicePackList",,,,,"btnOpenServicePackList_Click","Forms",,"event::USysAbout::btnOpenServicePackList::OnClick",886,886,"OnClick","Forms/USysAbout.txt",,,"USysAbout","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenSiteUnitTable",,,,,"btnOpenSiteUnitTable_Click","Forms",,"event::frmMainMenuFloat::btnOpenSiteUnitTable::OnClick",1359,1359,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenSIVIForm",,,,,"btnOpenSIVIForm_Click","Forms",,"event::frmMainMenuFloat::btnOpenSIVIForm::OnClick",1308,1308,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenSUForm",,,,,"btnOpenSUForm_Click","Forms",,"event::frmMainMenuFloat::btnOpenSUForm::OnClick",1043,1043,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenTable",,,,,"btnOpenTable_Click","Forms",,"event::USysLumpMaster::btnOpenTable::OnClick",1701,1701,"OnClick","Forms/USysLumpMaster.txt",,,"USysLumpMaster","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOpenUserSiteUnitForm",,,,,"btnOpenUserSiteUnitForm_Click","Forms",,"event::USysAssignSU::btnOpenUserSiteUnitForm::OnClick",4536,4536,"OnClick","Forms/USysAssignSU.txt",,,"USysAssignSU","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnOptimizeVeg",,,,,"btnOptimizeVeg_Click","Forms",,"event::USysValidateData::btnOptimizeVeg::OnClick",1333,1333,"OnClick","Forms/USysValidateData.txt",,,"USysValidateData","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPictureDir",,,,,"btnPictureDir_Click","Forms",,"event::frmDirectories::btnPictureDir::OnClick",476,476,"OnClick","Forms/frmDirectories.txt",,,"frmDirectories","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPlotPicture",,,,,"btnPlotPicture_Click","Forms",,"event::FS882-1x1-CHARS::btnPlotPicture::OnClick",7959,7959,"OnClick","Forms/FS882-1x1-CHARS.txt",,,"FS882-1x1-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPlotPicture",,,,,"btnPlotPicture_Click","Forms",,"event::FS882-1x1::btnPlotPicture::OnClick",7636,7636,"OnClick","Forms/FS882-1x1.txt",,,"FS882-1x1","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPlotPicture",,,,,"btnPlotPicture_Click","Forms",,"event::FS882-6x4::btnPlotPicture::OnClick",8525,8525,"OnClick","Forms/FS882-6x4.txt",,,"FS882-6x4","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPlotPicture",,,,,"btnPlotPicture_Click","Forms",,"event::FS882-6x4XL-CHARS::btnPlotPicture::OnClick",8525,8525,"OnClick","Forms/FS882-6x4XL-CHARS.txt",,,"FS882-6x4XL-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPlotPicture",,,,,"btnPlotPicture_Click","Forms",,"event::FS882-6x4XL::btnPlotPicture::OnClick",8824,8824,"OnClick","Forms/FS882-6x4XL.txt",,,"FS882-6x4XL","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPreview",,,,,"btnPreview_Click","Forms",,"event::USysBecLabels::btnPreview::OnClick",400,400,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrint1",,,,,"btnPrint1_Click","Forms",,"event::USysBecLabels::btnPrint1::OnClick",426,426,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrint2",,,,,"btnPrint2_Click","Forms",,"event::USysBecLabels::btnPrint2::OnClick",451,451,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrint3",,,,,"btnPrint3_Click","Forms",,"event::USysBecLabels::btnPrint3::OnClick",476,476,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrint4",,,,,"btnPrint4_Click","Forms",,"event::USysBecLabels::btnPrint4::OnClick",501,501,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrint5",,,,,"btnPrint5_Click","Forms",,"event::USysBecLabels::btnPrint5::OnClick",526,526,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrint6",,,,,"btnPrint6_Click","Forms",,"event::USysBecLabels::btnPrint6::OnClick",551,551,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrintAll",,,,,"btnPrintAll_Click","Forms",,"event::USysBecLabels::btnPrintAll::OnClick",576,576,"OnClick","Forms/USysBecLabels.txt",,,"USysBecLabels","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnPrintLabel",,,,,"btnPrintLabel_Click","Forms",,"event::frmHerbarium::btnPrintLabel::OnClick",311,311,"OnClick","Forms/frmHerbarium.txt",,,"frmHerbarium","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnProjectPlotsWoVeg",,,,,"btnProjectPlotsWoVeg_Click","Forms",,"event::USysValidateData::btnProjectPlotsWoVeg::OnClick",838,838,"OnClick","Forms/USysValidateData.txt",,,"USysValidateData","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnQuitAccess",,,,,"btnQuitAccess_Click","Forms",,"event::frmMainMenuFloat::btnQuitAccess::OnClick",1397,1397,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnQuitVPro",,,,,"btnQuitVPro_Click","Forms",,"event::frmMainMenuFloat::btnQuitVPro::OnClick",1422,1422,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRDir",,,,,"btnRDir_Click","Forms",,"event::frmDirectories::btnRDir::OnClick",548,548,"OnClick","Forms/frmDirectories.txt",,,"frmDirectories","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRefresh",,,,,"btnRefresh_Click","Forms",,"event::frmMainMenuFloat::btnRefresh::OnClick",1248,1248,"OnClick","Forms/frmMainMenuFloat.txt",,,"frmMainMenuFloat","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRefresh",,,,,"btnRefresh_Click","Forms",,"event::USysAssignSU::btnRefresh::OnClick",4816,4816,"OnClick","Forms/USysAssignSU.txt",,,"USysAssignSU","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRefreshTree",,,,,"btnRefreshTree_Click","Forms",,"event::USysLumpMaster::btnRefreshTree::OnClick",847,847,"OnClick","Forms/USysLumpMaster.txt",,,"USysLumpMaster","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRemoveAllBreakpoints",,,,,"btnRemoveAllBreakpoints_Click","Forms",,"event::USysAssignSU::btnRemoveAllBreakpoints::OnClick",4920,4920,"OnClick","Forms/USysAssignSU.txt",,,"USysAssignSU","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRemoveHierarchyNotInSU",,,,,"btnRemoveHierarchyNotInSU_Click","Forms",,"event::USysAddRemoveUnits::btnRemoveHierarchyNotInSU::OnClick",700,700,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnResetFilter",,,,,"btnResetFilter_Click","Forms",,"event::USysPlotProfiling::btnResetFilter::OnClick",1044,1044,"OnClick","Forms/USysPlotProfiling.txt",,,"USysPlotProfiling","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRestoreSelectedChanges",,,,,"btnRestoreSelectedChanges_Click","Forms",,"event::FS882-6x4::btnRestoreSelectedChanges::OnClick",8192,8192,"OnClick","Forms/FS882-6x4.txt",,,"FS882-6x4","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRestoreSelectedChanges",,,,,"btnRestoreSelectedChanges_Click","Forms",,"event::FS882-6x4XL-CHARS::btnRestoreSelectedChanges::OnClick",8176,8176,"OnClick","Forms/FS882-6x4XL-CHARS.txt",,,"FS882-6x4XL-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRestoreSelectedChanges",,,,,"btnRestoreSelectedChanges_Click","Forms",,"event::FS882-6x4XL::btnRestoreSelectedChanges::OnClick",8456,8456,"OnClick","Forms/FS882-6x4XL.txt",,,"FS882-6x4XL","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRExeLocation",,,,,"btnRExeLocation_Click","Forms",,"event::frmDirectories::btnRExeLocation::OnClick",761,761,"OnClick","Forms/frmDirectories.txt",,,"frmDirectories","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRFuzzyDataIn",,,,,"btnRFuzzyDataIn_Click","Forms",,"event::frmR::btnRFuzzyDataIn::OnClick",692,692,"OnClick","Forms/frmR.txt",,,"frmR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRFuzzyDataOut",,,,,"btnRFuzzyDataOut_Click","Forms",,"event::frmR::btnRFuzzyDataOut::OnClick",799,799,"OnClick","Forms/frmR.txt",,,"frmR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRFuzzyPDF",,,,,"btnRFuzzyPDF_Click","Forms",,"event::frmR::btnRFuzzyPDF::OnClick",906,906,"OnClick","Forms/frmR.txt",,,"frmR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRFuzzySettings",,,,,"btnRFuzzySettings_Click","Forms",,"event::frmR::btnRFuzzySettings::OnClick",1119,1119,"OnClick","Forms/frmR.txt",,,"frmR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRibbonPictures",,,,,"btnRibbonPictures_Click","Forms",,"event::frmDirectories::btnRibbonPictures::OnClick",690,690,"OnClick","Forms/frmDirectories.txt",,,"frmDirectories","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRScriptExeLocation",,,,,"btnRScriptExeLocation_Click","Forms",,"event::frmR::btnRScriptExeLocation::OnClick",430,430,"OnClick","Forms/frmR.txt",,,"frmR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRunFuzzyR",,,,,"btnRunFuzzyR_Click","Forms",,"event::frmR::btnRunFuzzyR::OnClick",320,320,"OnClick","Forms/frmR.txt",,,"frmR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRunScript",,,,,"btnRunScript_Click","Forms",,"event::USysExportToR::btnRunScript::OnClick",895,895,"OnClick","Forms/USysExportToR.txt",,,"USysExportToR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnRWorkingDirectory",,,,,"btnRWorkingDirectory_Click","Forms",,"event::frmR::btnRWorkingDirectory::OnClick",585,585,"OnClick","Forms/frmR.txt",,,"frmR","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveAs",,,,,"btnSaveAs_Click","Forms",,"event::USysComboLumpMaster::btnSaveAs::OnClick",1459,1459,"OnClick","Forms/USysComboLumpMaster.txt",,,"USysComboLumpMaster","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveAs",,,,,"btnSaveAs_Click","Forms",,"event::USysLumpMaster::btnSaveAs::OnClick",1598,1598,"OnClick","Forms/USysLumpMaster.txt",,,"USysLumpMaster","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveAsSU",,,,,"btnSaveAsSU_Click","Forms",,"event::USysPlotProfiling::btnSaveAsSU::OnClick",1565,1565,"OnClick","Forms/USysPlotProfiling.txt",,,"USysPlotProfiling","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveRecord",,,,,"btnSaveRecord_Click","Forms",,"event::FS882-1x1-CHARS::btnSaveRecord::OnClick",7777,7777,"OnClick","Forms/FS882-1x1-CHARS.txt",,,"FS882-1x1-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveRecord",,,,,"btnSaveRecord_Click","Forms",,"event::FS882-1x1::btnSaveRecord::OnClick",7796,7796,"OnClick","Forms/FS882-1x1.txt",,,"FS882-1x1","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveRecord",,,,,"btnSaveRecord_Click","Forms",,"event::FS882-6x4::btnSaveRecord::OnClick",8305,8305,"OnClick","Forms/FS882-6x4.txt",,,"FS882-6x4","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveRecord",,,,,"btnSaveRecord_Click","Forms",,"event::FS882-6x4XL-CHARS::btnSaveRecord::OnClick",8292,8292,"OnClick","Forms/FS882-6x4XL-CHARS.txt",,,"FS882-6x4XL-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSaveRecord",,,,,"btnSaveRecord_Click","Forms",,"event::FS882-6x4XL::btnSaveRecord::OnClick",8591,8591,"OnClick","Forms/FS882-6x4XL.txt",,,"FS882-6x4XL","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSelectAll",,,,,"btnSelectAll_Click","Forms",,"event::frmSubUnattachList::btnSelectAll::OnClick",226,226,"OnClick","Forms/frmSubUnattachList.txt",,,"frmSubUnattachList","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSelectAll",,,,,"btnSelectAll_Click","Forms",,"event::USysExportToRenv::btnSelectAll::OnClick",450,450,"OnClick","Forms/USysExportToRenv.txt",,,"USysExportToRenv","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSelectAll",,,,,"btnSelectAll_Click","Forms",,"event::USysShortVegSummaryFieldList::btnSelectAll::OnClick",400,400,"OnClick","Forms/USysShortVegSummaryFieldList.txt",,,"USysShortVegSummaryFieldList","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSelectAll",,,,,"btnSelectAll_Click","Forms",,"event::USysSppAttributeLumping::btnSelectAll::OnClick",447,447,"OnClick","Forms/USysSppAttributeLumping.txt",,,"USysSppAttributeLumping","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSelectNone",,,,,"btnSelectNone_Click","Forms",,"event::USysExportToRenv::btnSelectNone::OnClick",480,480,"OnClick","Forms/USysExportToRenv.txt",,,"USysExportToRenv","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSelectNone",,,,,"btnSelectNone_Click","Forms",,"event::USysShortVegSummaryFieldList::btnSelectNone::OnClick",430,430,"OnClick","Forms/USysShortVegSummaryFieldList.txt",,,"USysShortVegSummaryFieldList","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSelectNone",,,,,"btnSelectNone_Click","Forms",,"event::USysSppAttributeLumping::btnSelectNone::OnClick",472,472,"OnClick","Forms/USysSppAttributeLumping.txt",,,"USysSppAttributeLumping","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSetAllToNo",,,,,"btnSetAllToNo_Click","Forms",,"event::USysComboFieldsSub::btnSetAllToNo::OnClick",293,293,"OnClick","Forms/USysComboFieldsSub.txt",,,"USysComboFieldsSub","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSetAllToYes",,,,,"btnSetAllToYes_Click","Forms",,"event::USysComboFieldsSub::btnSetAllToYes::OnClick",267,267,"OnClick","Forms/USysComboFieldsSub.txt",,,"USysComboFieldsSub","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSetReportRecsFromFilter",,,,,"btnSetReportRecsFromFilter_Click","Forms",,"event::frmHerbarium::btnSetReportRecsFromFilter::OnClick",1752,1752,"OnClick","Forms/frmHerbarium.txt",,,"frmHerbarium","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnShowDetails",,,,,"btnShowDetails_Click","Forms",,"event::frmRveg::btnShowDetails::OnClick",610,610,"OnClick","Forms/frmRveg.txt",,,"frmRveg","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnShowMasterSu",,,,,"btnShowMasterSu_Click","Forms",,"event::USysAssignSU::btnShowMasterSu::OnClick",4511,4511,"OnClick","Forms/USysAssignSU.txt",,,"USysAssignSU","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnShowTopic",,,,,"btnShowTopic_Click","Forms",,"event::frmHelp::btnShowTopic::OnClick",269,269,"OnClick","Forms/frmHelp.txt",,,"frmHelp","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnShowVeg",,,,,"btnShowVeg_Click","Forms",,"event::USysAssignSU::btnShowVeg::OnClick",4562,4562,"OnClick","Forms/USysAssignSU.txt",,,"USysAssignSU","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnShrtNameWoLongName",,,,,"btnShrtNameWoLongName_Click","Forms",,"event::USysValidateData::btnShrtNameWoLongName::OnClick",790,790,"OnClick","Forms/USysValidateData.txt",,,"USysValidateData","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSppOnlyProfile",,,,,"btnSppOnlyProfile_Click","Forms",,"event::USysPlotProfiling::btnSppOnlyProfile::OnClick",1449,1449,"OnClick","Forms/USysPlotProfiling.txt",,,"USysPlotProfiling","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSppOnlyProfile",,,,,"btnSppOnlyProfile_Click","Forms",,"event::USysVegProfiling::btnSppOnlyProfile::OnClick",532,532,"OnClick","Forms/USysVegProfiling.txt",,,"USysVegProfiling","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuIntoEnv",,,,,"btnSuIntoEnv_Click","Forms",,"event::FS882-1x1-CHARS::btnSuIntoEnv::OnClick",7906,7906,"OnClick","Forms/FS882-1x1-CHARS.txt",,,"FS882-1x1-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuIntoEnv",,,,,"btnSuIntoEnv_Click","Forms",,"event::FS882-1x1::btnSuIntoEnv::OnClick",7583,7583,"OnClick","Forms/FS882-1x1.txt",,,"FS882-1x1","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuIntoEnv",,,,,"btnSuIntoEnv_Click","Forms",,"event::FS882-6x4::btnSuIntoEnv::OnClick",8478,8478,"OnClick","Forms/FS882-6x4.txt",,,"FS882-6x4","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuIntoEnv",,,,,"btnSuIntoEnv_Click","Forms",,"event::FS882-6x4XL-CHARS::btnSuIntoEnv::OnClick",8474,8474,"OnClick","Forms/FS882-6x4XL-CHARS.txt",,,"FS882-6x4XL-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuIntoEnv",,,,,"btnSuIntoEnv_Click","Forms",,"event::FS882-6x4XL::btnSuIntoEnv::OnClick",8773,8773,"OnClick","Forms/FS882-6x4XL.txt",,,"FS882-6x4XL","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuIntoEnv",,,,,"btnSuIntoEnv_Click","Forms",,"event::FS882-8x6XL-CHARS::btnSuIntoEnv::OnClick",9322,9322,"OnClick","Forms/FS882-8x6XL-CHARS.txt",,,"FS882-8x6XL-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuIntoEnv",,,,,"btnSuIntoEnv_Click","Forms",,"event::FS882-8x6XL::btnSuIntoEnv::OnClick",9139,9139,"OnClick","Forms/FS882-8x6XL.txt",,,"FS882-8x6XL","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSuPlotWoProjectPlots",,,,,"btnSuPlotWoProjectPlots_Click","Forms",,"event::USysValidateData::btnSuPlotWoProjectPlots::OnClick",814,814,"OnClick","Forms/USysValidateData.txt",,,"USysValidateData","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnSystemReferences",,,,,"btnSystemReferences_Click","Forms",,"event::USysAbout::btnSystemReferences::OnClick",912,912,"OnClick","Forms/USysAbout.txt",,,"USysAbout","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTask01",,,,,"btnTask01_Click","Forms",,"event::USysAddRemoveUnits::btnTask01::OnClick",535,535,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTask02",,,,,"btnTask02_Click","Forms",,"event::USysAddRemoveUnits::btnTask02::OnClick",561,561,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTask03",,,,,"btnTask03_Click","Forms",,"event::USysAddRemoveUnits::btnTask03::OnClick",587,587,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTask04",,,,,"btnTask04_Click","Forms",,"event::USysAddRemoveUnits::btnTask04::OnClick",613,613,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTemp",,,,,"btnTemp_Click","Forms",,"event::USysAssignSU::btnTemp::OnClick",4612,4612,"OnClick","Forms/USysAssignSU.txt",,,"USysAssignSU","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTestVPro97Project",,,,,"btnTestVPro97Project_Click","Forms",,"event::frmConvertVP04toVP05::btnTestVPro97Project::OnClick",805,805,"OnClick","Forms/frmConvertVP04toVP05.txt",,,"frmConvertVP04toVP05","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTglCurrentHierarchy",,,,,"btnTglCurrentHierarchy_Click","Forms",,"event::USysAddRemoveUnits::btnTglCurrentHierarchy::OnClick",511,511,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTglCurrentSuList",,,,,"btnTglCurrentSuList_Click","Forms",,"event::USysAddRemoveUnits::btnTglCurrentSuList::OnClick",458,458,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTglMasterHierarchy",,,,,"btnTglMasterHierarchy_Click","Forms",,"event::USysAddRemoveUnits::btnTglMasterHierarchy::OnClick",432,432,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnTglRightCurrentSuList",,,,,"btnTglRightCurrentSuList_Click","Forms",,"event::USysAddRemoveUnits::btnTglRightCurrentSuList::OnClick",484,484,"OnClick","Forms/USysAddRemoveUnits.txt",,,"USysAddRemoveUnits","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnToDatabase",,,,,"btnToDatabase_Click","Forms",,"event::USysMerge::btnToDatabase::OnClick",731,731,"OnClick","Forms/USysMerge.txt",,,"USysMerge","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnToDatabase",,,,,"btnToDatabase_Click","Forms",,"event::USysMergeHierarchies::btnToDatabase::OnClick",270,270,"OnClick","Forms/USysMergeHierarchies.txt",,,"USysMergeHierarchies","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnUnattach",,,,,"btnUnattach_Click","Forms",,"event::frmSubUnattachList::btnUnattach::OnClick",250,250,"OnClick","Forms/frmSubUnattachList.txt",,,"frmSubUnattachList","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnUpdateAllSpeciesCodes",,,,,"btnUpdateAllSpeciesCodes_Click","Forms",,"event::USysValidateData::btnUpdateAllSpeciesCodes::OnClick",1378,1378,"OnClick","Forms/USysValidateData.txt",,,"USysValidateData","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnUpdateLongName",,,,,"btnUpdateLongName_Click","Forms",,"event::USysAssignSU::btnUpdateLongName::OnClick",5011,5011,"OnClick","Forms/USysAssignSU.txt",,,"USysAssignSU","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnValidateData",,,,,"btnValidateData_Click","Forms",,"event::USysValidateData::btnValidateData::OnClick",718,718,"OnClick","Forms/USysValidateData.txt",,,"USysValidateData","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnVegProfile",,,,,"btnVegProfile_Click","Forms",,"event::FS882-1x1-CHARS::btnVegProfile::OnClick",7854,7854,"OnClick","Forms/FS882-1x1-CHARS.txt",,,"FS882-1x1-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnVegProfile",,,,,"btnVegProfile_Click","Forms",,"event::FS882-1x1::btnVegProfile::OnClick",7873,7873,"OnClick","Forms/FS882-1x1.txt",,,"FS882-1x1","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnVegProfile",,,,,"btnVegProfile_Click","Forms",,"event::FS882-8x6XL-CHARS::btnVegProfile::OnClick",9275,9275,"OnClick","Forms/FS882-8x6XL-CHARS.txt",,,"FS882-8x6XL-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnVegProfile",,,,,"btnVegProfile_Click","Forms",,"event::FS882-8x6XL::btnVegProfile::OnClick",9092,9092,"OnClick","Forms/FS882-8x6XL.txt",,,"FS882-8x6XL","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnVegProfiling",,,,,"btnVegProfiling_Click","Forms",,"event::FS882-6x4::btnVegProfiling::OnClick",8434,8434,"OnClick","Forms/FS882-6x4.txt",,,"FS882-6x4","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnVegProfiling",,,,,"btnVegProfiling_Click","Forms",,"event::FS882-6x4XL-CHARS::btnVegProfiling::OnClick",8424,8424,"OnClick","Forms/FS882-6x4XL-CHARS.txt",,,"FS882-6x4XL-CHARS","event",,"general","ui","unmapped","","initial deterministic inventory"
,,"btnVegProfiling",,,,,"btnVegProfiling_Click","Forms",,"event::FS882-6x4XL::btnVegProfiling::OnClick",8723,8723,"OnClick","Forms/FS882-6x4XL.txt",,,"FS882-6x4XL","event",,"general","ui","unmapped","","initial deterministic inventory"
