"PlotNumber","Species","Layer","Cover1","Height1","Cover2","Height2","Cover3","Height3","TotalA","HeightA","Cover4","Height4","Cover5","Height5","Cover5a","Height5a","Cover5b","Height5b","Cover5c","Height5c","TotalB","HeightB","Cover6","Height6","Cover7","Cover8","Cover9","Cover10","Collected","Flag","ID","LL","AF","DC","UT","VI","PV","PG","FFA","Cultural1","Cultural2","Other1","Other2"
"QCIL6","LYCOCLA",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-879955548,,,,,,,,,,,,
"QCIL6","MONEUNI",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1646276139,,,,,,,,,,,,
"QCIL6","NEOTCOR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-484622222,,,,,,,,,,,,
"QCIL6","NEPHCRI",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1769291765,,,,,,,,,,,,
"QCIL6","PELLIA",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,716022768,,,,,,,,,,,,
"QCIL6","RHYTLOR",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-842043087,,,,,,,,,,,,
"QCIL6","RHYTROB",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,-1536627810,,,,,,,,,,,,
"QCIL6","RUBUPED",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,2074173127,,,,,,,,,,,,
"QCIL6","SCAPBOL",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,-985369860,,,,,,,,,,,,
"QCIL6","SPHAGNU",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-11100595,,,,,,,,,,,,
"QCIL6","STRELAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-2035089014,,,,,,,,,,,,
"QCIL6","STRUSPI",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1319550653,,,,,,,,,,,,
"QCIL6","TIARTRI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1626166584,,,,,,,,,,,,
"QCIL6","TSUGHET",,,,0.10,,,,0.10,,,,,,,,,,,,,,,,,,,,,0,-2051558103,,,,,,,,,,,,
"QCIL6","TSUGMER",,,,80.00,,,,80.00,,,,,,,,,,,,,,,,,,,,,0,-884101578,,,,,,,,,,,,
"QCIL6","VACCALA",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,-2035539073,,,,,,,,,,,,
"QCIL6","VERAVIR",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-119122092,,,,,,,,,,,,
"QCIL6","VIOLGLA",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-470625851,,,,,,,,,,,,
"QCIL6","XANTNOO",,,,20.00,,,,20.00,,,,,,,,,,,,,,,,,,,,,0,-1838817886,,,,,,,,,,,,
"QCIQ10","CALANUT",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,-7896709,,,,,,,,,,,,
"QCIQ10","CAREX",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-521780064,,,,,,,,,,,,
"QCIQ10","COPTASP",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1914818593,,,,,,,,,,,,
"QCIQ10","DICRFUS",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-1808843826,,,,,,,,,,,,
"QCIQ10","HARRSTE",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-376924361,,,,,,,,,,,,
"QCIQ10","HUPECON",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1080164692,,,,,,,,,,,,
"QCIQ10","LUZULA",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-258716611,,,,,,,,,,,,
"QCIQ10","MENZFER",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,617624762,,,,,,,,,,,,
"QCIQ10","PELLNEE",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-1804050253,,,,,,,,,,,,
"QCIQ10","PICESIT",,10.00,,5.00,,2.00,,17.00,,,,,,,,,,,,,,,,,,,,,0,768201080,,,,,,,,,,,,
"QCIQ10","POGONAT",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,1688969753,,,,,,,,,,,,
"QCIQ10","POLYALI1",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1358039962,,,,,,,,,,,,
"QCIQ10","RHIZGLB",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-360211985,,,,,,,,,,,,
"QCIQ10","RHYTLOR",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,518179076,,,,,,,,,,,,
"QCIQ10","RUBUPED",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1534520757,,,,,,,,,,,,
"QCIQ10","SCAPBOL",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,-1850186030,,,,,,,,,,,,
"QCIQ10","SPHAGNU",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,1682620139,,,,,,,,,,,,
"QCIQ10","STRELAN",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,745189712,,,,,,,,,,,,
"QCIQ10","STRUSPI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1846479633,,,,,,,,,,,,
"QCIQ10","TIARTRI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,198588414,,,,,,,,,,,,
"QCIQ10","TSUGHET",,5.00,,5.00,,,,10.00,,,,,,,,,,,,,,,,,,,,,0,343280551,,,,,,,,,,,,
"QCIQ10","TSUGMER",,35.00,,30.00,,10.00,,75.00,,,,,,,,,,,,,,,,,,,,,0,-1913121188,,,,,,,,,,,,
"QCIQ10","VACCALA",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-1548577235,,,,,,,,,,,,
"QCIQ10","VACCOVL",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-1550789654,,,,,,,,,,,,
"QCIQ10","VACCPAR",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-950436829,,,,,,,,,,,,
"QCIQ10","VERAVIR",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,167920680,,,,,,,,,,,,
"QCIQ10","XANTNOO",,0.10,,0.10,,,,0.20,,,,,,,,,,,,,,,,,,,,,0,228715273,,,,,,,,,,,,
"QCIQ14","BUCKUND",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,870344342,,,,,,,,,,,,
"QCIQ14","CAREX",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-232993697,,,,,,,,,,,,
"QCIQ14","COPTASP",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-345160012,,,,,,,,,,,,
"QCIQ14","CORNCAN",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1195694683,,,,,,,,,,,,
"QCIQ14","DICRFUS",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1929913342,,,,,,,,,,,,
"QCIQ14","HARRSTE",,,,,,,,,,,,,,,,,,,,,,60.00,,,,,,,0,-306481061,,,,,,,,,,,,
"QCIQ14","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-942282240,,,,,,,,,,,,
"QCIQ14","LOBARIA",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-791272959,,,,,,,,,,,,
"QCIQ14","NEPHCRI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1399906350,,,,,,,,,,,,
"QCIQ14","PICESIT",,,,2.00,,,,2.00,,,,,,,,,,,,,,,,,,,,,0,-1178551273,,,,,,,,,,,,
"QCIQ14","RHYTLOR",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,-1566721524,,,,,,,,,,,,
"QCIQ14","RHYTROB",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1847559139,,,,,,,,,,,,
"QCIQ14","RUBUPED",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1976049894,,,,,,,,,,,,
"QCIQ14","SCAPBOL",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,1120113555,,,,,,,,,,,,
"QCIQ14","SPHAGNU",,,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,0,-1195965736,,,,,,,,,,,,
"QCIQ14","STRUSPI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1656328185,,,,,,,,,,,,
"QCIQ14","TIARTRI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-214432570,,,,,,,,,,,,
"QCIQ14","TSUGHET",,,,5.00,,,,5.00,,,,,,,,,,,,,,,,,,,,,0,-391988529,,,,,,,,,,,,
"QCIQ14","TSUGMER",,,,30.00,,,,30.00,,,,,,,,,,,,,,,,,,,,,0,19976292,,,,,,,,,,,,
"QCIQ14","VACCALA",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,902723989,,,,,,,,,,,,
"QCIQ14","VACCOVL",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,851918130,,,,,,,,,,,,
"QCIQ14","VACCPAR",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-1065308725,,,,,,,,,,,,
"QCIQ14","VERAVIR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,780332720,,,,,,,,,,,,
"QCIQ14","XANTNOO",,,,55.00,,,,55.00,,,,,,,,,,,,,,,,,,,,,0,192287985,,,,,,,,,,,,
"R0126","ARCTLAT",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1641165918,,,,,,,,,,,,
"R0126","ASTRAME",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-830494585,,,,,,,,,,,,
"R0126","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,-1130763844,,,,,,,,,,,,
"R0126","CHAMANG",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,839712269,,,,,,,,,,,,
"R0126","CORNCAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,2059949642,,,,,,,,,,,,
"R0126","EQUIARV",,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,0,859678467,,,,,,,,,,,,
"R0126","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,75.00,,,,,,,0,1470303624,,,,,,,,,,,,
"R0126","FRAGVIR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1613655831,,,,,,,,,,,,
"R0126","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,-850931978,,,,,,,,,,,,
"R0126","HYPNPRA",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,152069439,,,,,,,,,,,,
"R0126","LEYMINN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1483184620,,,,,,,,,,,,
"R0126","LINNBOR",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-2105546363,,,,,,,,,,,,
"8529415","STREAMP",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,53581188,,,,,,,,,,,,
"8529415","TOMENIT",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-385097675,,,,,,,,,,,,
"8529415","VIBUEDU",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,1724254034,,,,,,,,,,,,
"8529415","VIOLREN",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1243417237,,,,,,,,,,,,
"8529649","ACTARUB",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,1696810448,,,,,,,,,,,,
"8529649","ALNUALN2",,,,,,,,,,9.00,,,,,,,,,,14.00,,,,,,,,,0,-605280879,,,,,,,,,,,,
"8529649","AULAPAL",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,562225278,,,,,,,,,,,,
"8529649","BETUPAP",,,,,,,,,,2.00,,,,,,,,,,2.00,,,,,,,,,0,-1556960729,,,,,,,,,,,,
"8529649","BRACOED",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,998699740,,,,,,,,,,,,
"8529649","CALACAN",,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,0,535451821,,,,,,,,,,,,
"8529649","CAREBRU",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1306721174,,,,,,,,,,,,
"8529649","CHAMANG",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-376372573,,,,,,,,,,,,
"8529649","CORATRI",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,278653096,,,,,,,,,,,,
"8529649","CORNCAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-529607287,,,,,,,,,,,,
"8529649","EQUISYL",,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,0,2090114838,,,,,,,,,,,,
"8529649","GALITRF",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1150139103,,,,,,,,,,,,
"8529649","GYMNDRY",,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,0,-7457996,,,,,,,,,,,,
"8529649","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,60.00,,,,,0,1996470309,,,,,,,,,,,,
"8529649","LATHOCH",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1163617150,,,,,,,,,,,,
"8529649","LINNBOR",,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,0,-905163045,,,,,,,,,,,,
"8529649","LONIINV",,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,0,1120050816,,,,,,,,,,,,
"8529649","LYCOANN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-1231233919,,,,,,,,,,,,
"8529649","MAIACAN",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1659807918,,,,,,,,,,,,
"8529649","MARCPOL",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,352320151,,,,,,,,,,,,
"8529649","MERTPAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1629309300,,,,,,,,,,,,
"8529649","MITENUD",,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,0,-2065965411,,,,,,,,,,,,
"8529649","MOEHLAT",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,988229530,,,,,,,,,,,,
"8529649","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1944566291,,,,,,,,,,,,
"8529649","PELTCAN",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-156711080,,,,,,,,,,,,
"8529649","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,482613881,,,,,,,,,,,,
"8529649","PETAFRI4",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1065442630,,,,,,,,,,,,
"8529649","PICEGLA",,5.00,,10.00,,10.00,,25.00,,4.00,,,,,,,,,,4.20,,,,,,,,,0,-687191729,,,,,,,,,,,,
"8529649","PLAGMED",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,325836004,,,,,,,,,,,,
"8529649","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,0,392866837,,,,,,,,,,,,
"8529649","POHLNUT",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,1352342962,,,,,,,,,,,,
"8529649","POLYCOM",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-93182901,,,,,,,,,,,,
"8529649","POPUTRE",,,,,,,,,,1.00,,,,,,,,,,1.00,,,,,,,,,0,1852556080,,,,,,,,,,,,
"8529649","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,0,374239089,,,,,,,,,,,,
"8529649","PYROASA",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-886498082,,,,,,,,,,,,
"8529649","PYROCHL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,128550663,,,,,,,,,,,,
"8529649","RIBELAC",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-2032335300,,,,,,,,,,,,
"8529649","RIBETRI",,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,0,-1418461043,,,,,,,,,,,,
"8529649","ROSAACI",,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,0,2116208330,,,,,,,,,,,,
"8529649","RUBUIDA",,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,0,-1422496381,,,,,,,,,,,,
"8529649","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,280293896,,,,,,,,,,,,
"8529649","SORBSCO",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-616449175,,,,,,,,,,,,
"8529649","STELCAL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,640567158,,,,,,,,,,,,
"8529649","STREAMP",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1507234751,,,,,,,,,,,,
"8529649","VACCCAE",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,137728660,,,,,,,,,,,,
"8529649","VACCVIT",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,1411103749,,,,,,,,,,,,
"8529649","VIBUEDU",,,,,,,,,,,,,,,,,,,,25.00,,,,,,,,,0,1544325858,,,,,,,,,,,,
"8529670","ABIELAS",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,1098610107,,,,,,,,,,,,
"8529670","ACHIMIL",,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,0,1983493088,,,,,,,,,,,,
"8529670","ARCTRBR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,935321185,,,,,,,,,,,,
"8529670","ARNICOR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1580909298,,,,,,,,,,,,
"8529670","ASTRAGA",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,570838903,,,,,,,,,,,,
"8529670","AULAPAL",,,,,,,,,,,,,,,,,,,,,,,,35.00,,,,,0,1900077548,,,,,,,,,,,,
"8529670","BARBLYC",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,308395645,,,,,,,,,,,,
"8529670","BETUNAN",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,-91043334,,,,,,,,,,,,
"8529670","BRACSAL",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,163847411,,,,,,,,,,,,
"8529670","CAREX",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-1489278792,,,,,,,,,,,,
"8529670","CHAMANG",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1535555673,,,,,,,,,,,,
"8529670","CLADGRA",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,965631398,,,,,,,,,,,,
"8529670","CORNCAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1314285009,,,,,,,,,,,,
"8529670","DELPGLA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,2081838148,,,,,,,,,,,,
"8529670","DICRACU",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1667110923,,,,,,,,,,,,
"8529670","DICRPOL",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-216275950,,,,,,,,,,,,
"8529670","EQUIARV",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-179354837,,,,,,,,,,,,
"8529670","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-1996001136,,,,,,,,,,,,
"8529670","EQUISCI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,426781009,,,,,,,,,,,,
"8529670","EQUISYL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1122629314,,,,,,,,,,,,
"8529670","FRAGVIR",,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,0,-1565699097,,,,,,,,,,,,
"8529670","GENTPRS",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,144263580,,,,,,,,,,,,
"8529670","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,45.00,,,,,0,-1777067923,,,,,,,,,,,,
"8529670","LEYMINN",,,,,,,,,,,,,,,,,,,,,,30.00,,,,,,,0,700070186,,,,,,,,,,,,
"8529670","LINNBOR",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-1650997149,,,,,,,,,,,,
"8529670","MERTPAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,2071407464,,,,,,,,,,,,
"8529670","MITENUD",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1762520759,,,,,,,,,,,,
"8529670","MONEUNI",,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,0,-1454071850,,,,,,,,,,,,
"8529670","NEOTBOR",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,318397599,,,,,,,,,,,,
"8529670","PARNPAL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1845943820,,,,,,,,,,,,
"8529670","PEDILAB",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,910962661,,,,,,,,,,,,
"8529670","PELTAPH",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,1051470146,,,,,,,,,,,,
"8529670","PELTCAN",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,936676507,,,,,,,,,,,,
"8529670","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,644872512,,,,,,,,,,,,
"8529670","PICEGLA",,8.00,,13.00,,4.00,,25.00,,1.00,,,,,,,,,,1.10,,,,,,,,,0,1805537345,,,,,,,,,,,,
"8529670","PICEMAR",,,,,,,,,,1.00,,,,,,,,,,1.00,,,,,,,,,0,-1305575058,,,,,,,,,,,,
"8529670","PLAGELL",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-805989289,,,,,,,,,,,,
"8529670","PLATOBT",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-734970548,,,,,,,,,,,,
"8529670","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,1622806109,,,,,,,,,,,,
"8529670","RHODGRO",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-1344531366,,,,,,,,,,,,
"8529670","RIBELAC",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,2021158867,,,,,,,,,,,,
"8529670","RIBETRI",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,2002991640,,,,,,,,,,,,
"8529670","ROSAACI",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,815973945,,,,,,,,,,,,
"8529670","RUBUPAR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-67891706,,,,,,,,,,,,
"8529670","SALIGLA",,,,,,,,,,7.00,,,,,,,,,,10.00,,,,,,,,,0,1912593167,,,,,,,,,,,,
"8529670","SALIMYR",,,,,,,,,,7.00,,,,,,,,,,21.00,,,,,,,,,0,-1584858204,,,,,,,,,,,,
"8529670","SALIPET",,,,,,,,,,4.00,,,,,,,,,,6.00,,,,,,,,,0,740922325,,,,,,,,,,,,
"8529670","SALIX",,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,0,-1436525966,,,,,,,,,,,,
"8529670","SANIUNC",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,1722962443,,,,,,,,,,,,
"8529670","SENESHE",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-825340432,,,,,,,,,,,,
"8529670","SHEPCAN",,,,,,,,,,,,,,,,,,,,7.00,,,,,,,,,0,-2142678223,,,,,,,,,,,,
"8529670","TOMENIT",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,81896862,,,,,,,,,,,,
"8529670","VACCVIT",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1744179399,,,,,,,,,,,,
"8529670","VIBUEDU",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-401359620,,,,,,,,,,,,
"8529670","VICIAME",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-633167795,,,,,,,,,,,,
"8529670","VIOLREN",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,-1946461302,,,,,,,,,,,,
"8529675","ACHIMIL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,535630659,,,,,,,,,,,,
"8529675","ACONDEL",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1572508872,,,,,,,,,,,,
"8529675","AMBLSER1",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,1702352681,,,,,,,,,,,,
"8529675","ARCTLAT",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1050650678,,,,,,,,,,,,
"8529675","ARCTRBR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-223275649,,,,,,,,,,,,
"8529675","AULAPAL",,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,0,-416226988,,,,,,,,,,,,
"8529675","BISTVIV",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1057559493,,,,,,,,,,,,
"8529675","CARECOI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,345733026,,,,,,,,,,,,
"8529675","CHAMANG",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1957719173,,,,,,,,,,,,
"8529675","CLADMIT",,,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,0,-1287819616,,,,,,,,,,,,
"8529675","CLADPYX",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,993014305,,,,,,,,,,,,
"8529675","DISTCAP",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,1472361934,,,,,,,,,,,,
"8529675","EQUIARV",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,277203255,,,,,,,,,,,,
"8529675","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,7.00,,,,,,,0,-1794389844,,,,,,,,,,,,
"8529675","EQUISCI",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1738748355,,,,,,,,,,,,
"8529675","GENTPRS",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1205538490,,,,,,,,,,,,
"8529675","HEDYALP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-46353741,,,,,,,,,,,,
"8529675","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,65.00,,,,,0,2046311288,,,,,,,,,,,,
"8529675","LEPTPYR",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,-66042855,,,,,,,,,,,,
"8529675","LEYMINN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,894070374,,,,,,,,,,,,
"8529675","LINNBOR",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1489308655,,,,,,,,,,,,
"8529675","MERTPAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,874238724,,,,,,,,,,,,
"8529675","MITENUD",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-713445451,,,,,,,,,,,,
"8529675","MNIUMAR",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,-25132846,,,,,,,,,,,,
"8529675","MONEUNI",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-892120853,,,,,,,,,,,,
"8529675","MYURJUL",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,1704483664,,,,,,,,,,,,
"8529675","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,30534929,,,,,,,,,,,,
"8529675","PARNPAL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1675365890,,,,,,,,,,,,
